7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.106170000000000320e-01,0.000000000000000000e+00,8.121941000000000299e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.228070175438596534e-01,8.096062000000000536e-01,0.000000000000000000e+00,8.069800000000000306e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.456140350877193068e-01,8.049444000000000043e-01,0.000000000000000000e+00,8.046256999999999993e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.684210526315789602e-01,8.019640999999999575e-01,0.000000000000000000e+00,8.008083000000000284e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.291228070175438614e+00,7.993006999999999751e-01,0.000000000000000000e+00,7.989155999999999480e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.614035087719298378e+00,7.981479999999999686e-01,0.000000000000000000e+00,7.969220000000000192e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.936842105263157920e+00,7.958454000000000361e-01,0.000000000000000000e+00,7.950422999999999796e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.259649122807017463e+00,7.938039000000000067e-01,0.000000000000000000e+00,7.931375000000000508e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.582456140350877227e+00,7.921158999999999839e-01,0.000000000000000000e+00,7.913888999999999507e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.905263157894736992e+00,7.904023999999999495e-01,0.000000000000000000e+00,7.898524000000000100e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.228070175438596756e+00,7.889775999999999456e-01,0.000000000000000000e+00,7.884543999999999997e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.550877192982456076e+00,7.876990000000000380e-01,0.000000000000000000e+00,7.871947000000000250e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.873684210526315841e+00,7.865067999999999504e-01,0.000000000000000000e+00,7.861373000000000388e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.196491228070175161e+00,7.856303999999999510e-01,0.000000000000000000e+00,7.852538999999999492e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.519298245614034926e+00,7.846505000000000285e-01,0.000000000000000000e+00,7.842249999999999499e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.842105263157894690e+00,7.837442000000000020e-01,0.000000000000000000e+00,7.833676000000000528e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.164912280701754455e+00,7.829985999999999891e-01,0.000000000000000000e+00,7.826682000000000361e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.487719298245614219e+00,7.821808000000000094e-01,0.000000000000000000e+00,7.818003000000000036e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.810526315789473983e+00,7.813710999999999851e-01,0.000000000000000000e+00,7.810207999999999595e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.133333333333333748e+00,7.805602999999999847e-01,0.000000000000000000e+00,7.803318999999999672e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.456140350877193512e+00,7.799108999999999625e-01,0.000000000000000000e+00,7.795377999999999474e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.778947368421052388e+00,7.791240999999999861e-01,0.000000000000000000e+00,7.788327999999999918e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.101754385964912153e+00,7.785760999999999932e-01,0.000000000000000000e+00,7.783537999999999846e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.424561403508771917e+00,7.779903000000000235e-01,0.000000000000000000e+00,7.776750999999999525e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.747368421052631682e+00,7.772620000000000084e-01,0.000000000000000000e+00,7.770561000000000274e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.070175438596491446e+00,7.767102000000000173e-01,0.000000000000000000e+00,7.765646999999999966e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.392982456140350322e+00,7.762535999999999881e-01,0.000000000000000000e+00,7.760080999999999785e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.715789473684210975e+00,7.758302999999999727e-01,0.000000000000000000e+00,7.755961000000000105e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.038596491228069851e+00,7.752985999999999489e-01,0.000000000000000000e+00,7.750299999999999967e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.361403508771930504e+00,7.747374000000000205e-01,0.000000000000000000e+00,7.745075000000000154e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.684210526315789380e+00,7.742516999999999872e-01,0.000000000000000000e+00,7.740706000000000531e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000701754385965003e+01,7.738703000000000110e-01,0.000000000000000000e+00,7.737001000000000017e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.032982456140350891e+01,7.735634000000000121e-01,0.000000000000000000e+00,7.733052000000000259e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.065263157894736779e+01,7.730553999999999482e-01,0.000000000000000000e+00,7.729473000000000038e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.097543859649122844e+01,7.726577999999999502e-01,0.000000000000000000e+00,7.724879000000000051e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.129824561403508731e+01,7.723022999999999971e-01,0.000000000000000000e+00,7.720968999999999749e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.162105263157894797e+01,7.718909999999999938e-01,0.000000000000000000e+00,7.717574999999999852e-01,1.430000000000000000e+02,1.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.194385964912280684e+01,7.716199999999999726e-01,0.000000000000000000e+00,7.714375999999999456e-01,1.430000000000000000e+02,1.000000000000000000e+00
