9.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.183829999999999716e-01,0.000000000000000000e+00,8.141591999999999718e-01,1.430000000000000000e+02,1.000000000000000000e+00
9.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.228070175438596534e-01,8.106951000000000018e-01,0.000000000000000000e+00,8.079106999999999816e-01,1.430000000000000000e+02,1.000000000000000000e+00
9.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.456140350877193068e-01,8.044341000000000408e-01,0.000000000000000000e+00,8.021692000000000267e-01,1.430000000000000000e+02,1.000000000000000000e+00
9.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.684210526315789602e-01,7.993371999999999700e-01,0.000000000000000000e+00,7.973673999999999484e-01,1.430000000000000000e+02,1.000000000000000000e+00
9.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.291228070175438614e+00,7.953770999999999480e-01,0.000000000000000000e+00,7.941728999999999594e-01,1.430000000000000000e+02,1.000000000000000000e+00
9.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.614035087719298378e+00,7.923829999999999485e-01,0.000000000000000000e+00,7.912213999999999636e-01,1.430000000000000000e+02,1.000000000000000000e+00
9.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.936842105263157920e+00,7.900019000000000347e-01,0.000000000000000000e+00,7.893723999999999741e-01,1.430000000000000000e+02,1.000000000000000000e+00
9.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.259649122807017463e+00,7.880983000000000294e-01,0.000000000000000000e+00,7.873584000000000138e-01,1.430000000000000000e+02,1.000000000000000000e+00
9.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.582456140350877227e+00,7.865735999999999839e-01,0.000000000000000000e+00,7.852105000000000334e-01,1.430000000000000000e+02,1.000000000000000000e+00
9.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.905263157894736992e+00,7.849194999999999922e-01,0.000000000000000000e+00,7.840559000000000278e-01,1.430000000000000000e+02,1.000000000000000000e+00
9.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.228070175438596756e+00,7.832248000000000543e-01,0.000000000000000000e+00,7.826952000000000353e-01,1.430000000000000000e+02,1.000000000000000000e+00
