,ClassID,ExptID,BatchID,Drive,JV_ok,PL_ok,DF_ok,Shunted,Temp (deg C),RH (%),Oxygen (%),Illum (Nsuns),MA fraction,PLQY_0,xy1t0_0,xy0t1_0,xy0t1Norm_0,xy1t1_0,t0xy1_0,t1xy0_0,xy2t0,xy3t0,xy2t1,xy3t1,frac_bright_0,pred_horiz,QFLS_0,beta_mean,beta_std,cv_slopes,dDFmeandt,dDFmediandt,dDFstddt,dDFskewdt,dDFkurtdt,d2DFmeandt2,d2DFmediandt2,d2DFstddt2,d2DFskewdt2,d2DFkurtdt2,DFmean_0,DFmedian_0,DFstd_0,DFskew_0,DFkurtdt_0,Jmpp_0,Vmpp_0,Pmpp_0,Jsc_0,Voc_0,dJmppdt,dVmppdt,dPmppdt,dJscdt,dVocdt,ddJmppdt2,ddVmppdt2,ddPmppdt2,ddJscdt2,ddVocdt2,Jschyst_0,Vochyst_0,FFhyst_0,dJsc_fwddt,dVoc_fwddt,dFF_fwddt,dJsc_revdt,dVoc_revdt,dFF_revdt,ddJsc_fwddt2,ddVoc_fwddt2,ddFF_fwddt2,ddJsc_revdt2,ddVoc_revdt2,ddFF_revdt2,dPLdt,ddPLdt2,t_Jsc75,t_Voc75,t_PCE75,t_Jsc75_max,t_Voc75_max,t_PCE75_max,dxy1t0dt,dxy0t1dt,dxy0t1Normdt,dxy1t1dt,dt0xy1dt,dt1xy0dt,dfrac_brightdt,dxy2t0dt,dxy3t0dt,dxy2t1dt,dxy3t1dt,dbeta_meandt,dbeta_stddt,dcv_slopesdt,ddxy1t0,ddxy0t1,ddxy0t1Norm,ddxy1t1,ddt0xy1,ddt1xy0,ddfrac_bright,ddxy2t0,ddxy3t0,ddxy2t1,ddxy3t1,ddbeta_mean,ddbeta_std,ddcv_slopes,t_Vocmax,t_FF90,t_Jsc90,DFCV_0,dDFCVdt,d2DFCVdt2,sexp_beta,sexp_tau,sexp_R2,sexp_MAE,sexp_RMSE,sexp_Jsc75,sexpsig_beta,sexpsig_tau,sexpsig_a0,sexpsig_shift,sexpsig_sharp,sexpsig_R2,sexpsig_MAE,sexpsig_RMSE,sexpsig_Jsc75,quint_c5,quint_c4,quint_c3,quint_c2,quint_c1,quint_c0,quint_R2,quint_MAE,quint_RMSE,quint_Jsc75,plin_y1,plin_y2,plin_y3,plin_t1,plin_t2,plin_t3,plin_R2,plin_MAE,plin_RMSE,plin_Jsc75,t_Jsc80,t_PCE80,Rs_hyst,Rsh_hyst,n_id_hyst,J0_hyst,JL_hyst,Rs_fwd_0,Rsh_fwd_0,n_id_fwd_0,J0_fwd_0,JL_fwd_0,Rs_rev_0,Rsh_rev_0,n_id_rev_0,J0_rev_0,JL_rev_0,dRs_fwd_dt,dRsh_fwd_dt,dn_id_fwd_dt,dJ0_fwd_dt,dJL_fwd_dt,dRs_rev_dt,dRsh_rev_dt,dn_id_rev_dt,dJ0_rev_dt,dJL_rev_dt,ddRs_fwd_dt2,ddRsh_fwd_dt2,ddn_id_fwd_dt2,ddJ0_fwd_dt2,ddJL_fwd_dt2,ddRs_rev_dt2,ddRsh_rev_dt2,ddn_id_rev_dt2,ddJ0_rev_dt2,ddJL_rev_dt2,frac_Rs_rev_FF90,frac_Rs_fwd_FF90,frac_Rsh_rev_FF90,frac_Rsh_fwd_FF90,t_FF95,FF_0,dFFdt,ddFFdt2
10,210412_MAPI_Devices,JV_PL_DF_MAPI_1sun_35C_60RH_air,YM14-10,EP4,TRUE,TRUE,TRUE,FALSE,35,60,21,1,1,0.001571269,9.37E+17,5.68E+16,0.025555924,1.60E+16,9.25E+17,1.42E+17,-0.454132777,0.071058256,2.797365939,40.7241186,0.606744026,120,1.166939529,-1.67788E+14,1.43242E+15,0.504519904,-13.45575338,-9.595238095,-5.826453296,0.000164687,0.0044491,2.104434059,2.001587302,0.701680839,-3.53E-05,-0.000587725,113752.0851,106430,38489.45125,4.973345592,37.41953385,0.020429063,0.79,0.01613896,0.022608177,1.0109167,-7.13E-06,0.00060119,6.24E-06,-8.46E-06,0.00024634,1.29E-07,-3.57E-06,2.80E-08,3.06E-07,3.83E-06,4.27E-06,0.007223255,0.001713106,-8.31E-06,7.88E-05,0.000626589,-8.30E-06,4.95E-05,0.000402981,3.01E-07,6.61E-06,-1.35E-05,3.03E-07,6.57E-06,-9.69E-06,0.005808241,0.000117274,1290,,1065,1290,,855,0.014744136,-0.001532511,-0.004015618,0.004798116,0.01485694,0.007596945,-0.003669044,-0.006101892,-0.168917869,-0.005555527,3.39382E+14,0.077686757,0.001896037,0.001357047,1.27E-05,0.000247481,0.000159766,0.000122117,1.03E-05,0.000121762,0.000344787,-0.000165516,0.01712913,0.000803152,0.00079768,-0.00364779,0.000321683,-5.53E-05,1035,735,435,0.3383626,-1.14E-05,-8.87E-08,0.957461347,4811.348172,0.97950014,0.009077891,0.010908033,1320,0.629786748,10544.76695,0.630446003,1675.074113,0.002374702,0.997422738,0.003102439,0.003867678,1290,-1.83E-16,7.21E-13,-1.08E-09,7.30E-07,-0.000363901,0.989505485,0.997415407,0.00322176,0.003873175,1290,0.971911627,0.627494847,0.001346123,48.95585653,1989.208955,3000,0.990930062,0.005665357,0.007255597,1305,1050,810,38.53990574,137091.009,1.246687889,1.34E-06,3.60E-05,19.72552129,174212.844,3.960469919,1.36E-06,-0.022537038,58.26542703,37121.83497,2.71378203,1.44E-08,-0.022573079,-0.042194826,452.5525191,-0.011544602,-1.24E-08,8.33E-06,-0.379874156,160.1047098,-0.001229211,-6.98E-11,8.66E-06,0.001553341,70.57253477,0.000181314,5.96E-10,-3.01E-07,0.004491829,15.9848473,0.000174742,7.80E-12,-2.90E-07,2.015588552,5.663800152,0.285396719,0.092431907,570,0.706146217,0.000379416,-1.12E-05
11,210412_MAPI_Devices,JV_PL_DF_MAPI_1sun_45C_30RH_air,YM14-11,EP4,TRUE,TRUE,TRUE,FALSE,45,30,21,1,1,0.000765541,5.01E+17,1.09E+17,0.081383483,6.50E+16,4.96E+17,1.19E+17,-0.200739889,-1.59258368,-0.318746811,-1.662154419,0.879903341,120,1.14835057,6.47651E+15,4.9875E+15,1.709549503,43.0162671,5.547619048,11.202821,-0.009450852,-0.107224575,1.666662626,0.925396825,1.277425254,-0.000107339,-0.001762659,78848.82032,68100,50827.39428,6.429940025,51.84131307,0.01737022,0.73,0.012680261,0.021554397,0.92781933,1.14E-05,0.000869048,2.47E-05,-8.55E-06,0.000471674,-1.05E-06,-2.54E-05,-1.24E-06,4.11E-07,-4.05E-05,6.00E-07,0.005032335,0.030758822,-8.18E-06,0.000146475,0.000515873,-8.18E-06,0.000157643,0.000659974,3.74E-07,-1.71E-06,-1.04E-05,3.78E-07,-3.53E-06,-3.97E-06,0.020888115,-0.000695761,3306,,2856,3306,,1491,0.040524508,-0.004173265,-0.005879415,-0.004375806,0.040796047,0.007498438,-0.004743736,0.002679105,0.000856206,-0.006956497,-1.22E+16,-0.008419611,-0.005227866,-0.008661007,-0.001274002,0.000420169,0.000544155,0.000467613,-0.001283016,-3.01E-05,0.000558727,-0.000752526,-4.01E-07,0.000292052,-6.53E-05,0.001072475,0.000467656,0.000788519,1050,1836,1185,0.644618322,-0.00020166,2.69E-06,0.968550713,13731.1945,0.8459048,0.022609084,0.02570516,1320,0.504951669,193.2596839,0.082958468,4497.93653,0.001247012,0.997580964,0.002414247,0.003220675,3306,2.18E-19,7.05E-16,-2.49E-11,8.12E-08,-0.000114102,0.967840973,0.996679087,0.002274067,0.003773588,3306,0.945837955,0.867355983,0.000238035,59.63702107,2407.824767,8910.117366,0.995110101,0.003603924,0.004579053,3291,2961,2211,16.67172389,40611.82175,0.408632241,7.75E-07,4.15E-05,15.56149736,55096.29645,3.614601744,1.07E-06,-0.021418124,32.23322125,14484.4747,3.205969503,2.98E-07,-0.021459635,0.015034381,-680.6055953,-0.013367568,-9.90E-09,8.17E-06,-0.068939076,4.881547005,-0.011594281,-3.21E-09,8.33E-06,0.000622393,21.33550086,0.000109761,4.60E-10,-3.76E-07,0.002886996,2.425411141,-1.54E-05,5.75E-11,-3.86E-07,0.888109432,1.609005774,0.266018269,0.08015067,1761,0.634057862,0.001163975,-4.57E-05
12,210412_MAPI_Devices,JV_PL_DF_MAPI_1sun_35C_70RH_air,YM14-14,EP4,TRUE,TRUE,TRUE,FALSE,35,70,21,1,1,0.00129095,1.01E+18,5.05E+16,0.02975322,1.61E+16,1.00E+18,1.19E+17,-0.366030042,-1.618065409,-0.234076803,-1.367687369,0.857553998,120,1.161859495,6.07592E+14,5.97484E+14,0.525626406,33.60235155,13.28571429,22.52150956,-0.004903019,-0.060909188,0.434706694,0.231746032,0.412618527,-4.56E-06,-8.63E-05,74126.19709,64610,44691.10001,6.49461458,51.11126589,0.016794703,0.77,0.012931922,0.02133425,0.96419738,1.95E-05,0.000369048,2.21E-05,-4.20E-06,0.000275382,-1.47E-06,-7.14E-06,-1.26E-06,7.71E-08,-1.95E-05,2.60E-06,0.006663946,0.040888986,-3.78E-06,7.22E-06,0.0003596,-3.77E-06,9.80E-05,0.00059243,6.99E-08,1.44E-06,-1.25E-05,7.12E-08,-1.18E-05,-4.02E-05,0.005969967,-0.00022165,2758,2773,2535,2758,2758,2370,0.00974431,0.000806301,-0.001771771,0.004585303,0.009793546,0.005218232,-0.005100159,0.000580505,6.89E-05,0.002045506,-7.17987E+15,-0.025680741,0.009482829,0.000149645,-0.000402819,5.54E-05,0.000135164,-0.000123295,-0.00040638,-0.000112834,0.000503249,-0.000175485,3.97E-06,-0.000270751,-4.10E-05,0.00168791,-0.000305853,1.07E-05,765,2535,1875,0.602905609,3.01E-05,2.01E-06,0.54189941,100000,0.896551092,0.00800892,0.009269261,1320,1,320.8790086,0.085441109,3529.886861,0.002581654,0.996811676,0.001360476,0.001627284,3306,-1.08E-17,7.64E-14,-2.26E-10,3.36E-07,-0.000259129,1.000738484,0.997677012,0.001159926,0.001389011,3306,0.938266886,0.872054719,4.04E-06,351.9640457,2630.229192,3889.99436,0.947493374,0.005261375,0.006603729,3291,2758,2535,42.25468572,180916.3615,1.228552129,1.65E-06,0.00011096,12.60129467,191398.6238,4.036616951,1.68E-06,-0.021247695,54.85598038,10482.2623,2.808064821,3.17E-08,-0.021358655,0.026590517,986.421641,-0.008842053,-1.40E-08,3.79E-06,-0.102180761,229.4921649,-0.005961895,-2.40E-10,4.44E-06,-0.00075668,-152.9385169,0.000221948,7.64E-10,-7.11E-08,0.000569511,-15.29925279,0.000245815,2.21E-11,-1.30E-07,2.84187621,13.6053669,0.643609433,0.030740249,2535,0.628665655,0.001010505,-4.99E-05
13,210412_MAPI_Devices,JV_PL_DF_MAPI_1sun_35C_70RH_air_2,YM14-5,EP4,TRUE,TRUE,TRUE,FALSE,35,70,21,1,1,0.001669975,7.13E+17,6.48E+16,0.025285502,1.59E+16,7.01E+17,1.34E+17,-0.266462681,-1.282462956,0.07579065,-0.026089523,0.306039663,120,1.16851455,-1.62947E+15,1.78605E+15,0.766408529,10.9464083,0.047619048,1.692328498,-0.005173322,-0.069391752,1.927378746,1.501587302,1.008886169,-6.41E-05,-0.000813179,70038.97599,63920,31282.85649,7.183748283,62.2643394,0.019824217,0.76,0.015066405,0.022233828,0.99186092,-4.00E-06,0.00060119,8.64E-06,-8.32E-06,0.000192745,1.40E-07,-3.57E-06,3.61E-08,4.52E-07,8.43E-07,4.60E-06,0.009759397,0.013392483,-7.86E-06,8.99E-05,0.000556671,-7.85E-06,2.23E-05,0.00061414,4.24E-07,1.40E-06,-1.40E-05,4.24E-07,2.64E-06,-1.26E-05,0.005917107,8.02E-05,3225,4140,2820,3225,705,2460,0.019891355,-0.001116536,-0.003811598,0.00429158,0.020259214,0.005373288,-0.001279756,0.001443883,0.002936769,-0.015262675,-5.44E+17,0.001382543,-0.000115387,-0.001117591,-9.79E-05,0.00016945,0.000106432,7.80E-05,-9.92E-05,-3.56E-05,5.63E-05,7.14E-05,-0.00010055,0.000967582,-0.038841726,0.000142099,0.00022079,6.81E-05,705,2700,1110,0.446649256,-4.50E-05,2.22E-06,0.723484948,25391.79183,0.831071323,0.018140435,0.022534396,1320,0.373679353,13449.9976,0.300918456,3901.144953,0.00233959,0.998817541,0.001384141,0.00188533,3225,-6.01E-18,4.79E-14,-1.51E-10,2.28E-07,-0.000188785,0.975350508,0.998275148,0.00145068,0.002277037,3225,0.960826852,0.763695618,3.42E-05,31.15562043,3757.088434,1795.721157,0.892203191,0.013569149,0.018001023,3291,2985,2520,55.48132088,22539.41829,1.197711203,1.08E-06,1.33E-05,27.72048371,15974.42135,3.808263374,1.09E-06,-0.022187425,83.20180459,38513.83964,2.610552171,9.53E-09,-0.022200692,-0.103041883,3823.46172,-0.007397042,-1.07E-08,8.26E-06,-0.488021992,61.94414929,-0.002344545,-8.39E-11,8.17E-06,0.003899938,0.113424235,9.33E-05,3.66E-10,-4.30E-07,0.010749624,-11.70258135,-7.44E-05,-2.25E-12,-4.41E-07,2.116918001,6.583237748,0.146410406,0.320044679,1290,0.683194876,0.00053443,-1.31E-05
14,210412_MAPI_Devices,JV_PL_DF_MAPI_1sun_35C_30RH_air,YM15-1,EP4,TRUE,TRUE,FALSE,FALSE,35,30,21,1,1,0.003707643,3.51E+18,1.22E+17,0.026728878,6.40E+16,3.50E+18,2.65E+17,-0.618847629,-1.515752349,-0.355775298,-1.072401114,0.026313308,120,1.189133707,-6.0225E+15,4.24156E+15,0.68522366,25.05375985,14.80952381,7.147897693,-0.002280312,-0.033747139,4.909332207,4.019047619,3.261151509,-5.54E-05,-0.001539718,63411.23027,56460,31021.92642,6.958389573,61.92974632,0.020166667,0.8,0.016133333,0.021333333,1.07,-9.62E-06,0.000553571,2.79E-06,-5.49E-06,-0.00028451,5.76E-07,-2.82E-05,-8.66E-08,2.68E-07,2.57E-05,0,0.008714711,0.000274035,-4.51E-06,-7.91E-05,0.000159517,-4.50E-06,-3.75E-05,0.000137422,1.90E-07,1.09E-05,-8.65E-06,1.89E-07,1.04E-05,-5.89E-06,0.00049237,0.000206738,6750,,5475,6750,,5325,0.001584953,-0.00415492,-0.002905204,-0.003951957,0.001591074,-0.000368959,-0.001149698,-0.001275716,0.000449624,0.00099129,-5.18248E+15,-0.004850754,-0.004984046,-0.001154481,0.000189656,0.000405857,0.000139839,0.000470232,0.0001893,0.000277537,-0.000469546,5.07E-05,-1.21E-05,-0.000218223,-0.00026257,0.000831791,0.000638159,0.000150345,3150,5610,2745,0.489218176,-7.37E-05,1.49E-05,0.762174868,46799.21158,0.889662303,0.014241728,0.018211792,1320,0.464879625,50375.91031,0.459151967,7918.760625,0.001229673,0.99200612,0.004098012,0.004901958,6735,-2.52E-19,4.06E-15,-2.41E-11,6.35E-08,-9.08E-05,0.977478105,0.997798539,0.001732428,0.002572446,6705,0.964681743,0.763443135,2.31E-05,79.5015947,7725.530992,6042.159044,0.9350151,0.009871323,0.013976452,3291,6195,4905,,,,,,,,,,,174926419.9,389915232.4,2,1.59E-15,-1.27E-07,,,,,,-1249474.103,-2784970.147,-0.00305417,-3.38E-13,-0.000147028,,,,,,138830.4571,309439.0282,-7.13E-05,-5.91E-14,1.66E-05,7.29E-07,,2.26E-05,,4920,0.706775701,0.000521153,-3.08E-05
15,210412_MAPI_Devices,JV_PL_DF_MAPI_1sun_65C_40RH_air,YM15-3,EP4,TRUE,TRUE,TRUE,FALSE,65,40,21,1,1,0.001819464,1.46E+18,5.74E+16,0.02561566,1.83E+16,1.44E+18,1.76E+17,-0.567365137,-1.480611101,-0.39440886,-1.259394793,0.370102784,120,1.170730925,-1.38478E+14,6.76081E+14,0.478354188,119.6320466,-1.214285714,60.77041277,-0.019961521,-0.221553164,-1.501247222,-0.325396825,0.462929764,0.000112246,0.001222385,69998.57324,58730,49141.1188,6.621737393,52.06286218,0.020310598,0.8,0.016248479,0.021819248,1.0108109,-1.26E-05,0.000559524,3.91E-07,-9.63E-06,7.43E-05,6.06E-07,-2.22E-05,4.73E-08,3.54E-07,6.37E-06,1.63E-06,0.000907365,0.01766285,-9.34E-06,0.000119323,0.000148833,-9.33E-06,9.61E-05,0.000250337,3.41E-07,3.10E-06,-8.59E-06,3.42E-07,3.12E-06,-1.10E-05,0.002876655,0.000106323,3705,,2760,3705,,2760,0.005085671,0.004958332,0.002107526,0.013007413,0.005125438,0.002661894,-0.005216633,-0.00148769,0.000779662,-0.024039012,-5.87648E+15,0.267329434,0.030153196,0.001893696,7.40E-05,0.000346459,0.000247778,0.000349215,7.29E-05,0.000143412,-0.000416026,-3.13E-05,-5.43E-06,-0.001975639,-0.012248952,0.007019726,0.00040777,-3.62E-05,2010,2925,840,0.702030292,-0.000276818,2.05E-05,0.652965248,27162.13202,0.962906928,0.008530456,0.011863014,1320,0.451368601,15019.4991,0.375240284,5881.482292,0.000758436,0.993955746,0.003460201,0.004788726,3645,-3.35E-18,3.20E-14,-1.12E-10,1.78E-07,-0.000173737,0.971261209,0.997042755,0.002449649,0.003349595,3675,0.942038291,0.729602726,0.999991452,91.81791037,4118.314189,4000.54261,0.989168707,0.003863124,0.006410454,3735,2850,2400,9.255472323,20896.62546,0.290016035,2.08E-10,3.00E-05,31.47425857,40451.53144,1.877628213,2.16E-10,-0.021783152,40.72973089,19554.90598,1.587612178,7.42E-12,-0.021813189,-0.014356919,189.9290234,-0.00316721,-1.58E-12,9.44E-06,-0.058721872,236.9653767,-0.000721259,-5.50E-14,9.56E-06,0.000346901,9.092701133,0.000179306,1.59E-13,-3.37E-07,0.002574562,-24.41089806,1.29E-05,1.21E-15,-3.66E-07,1.247670149,1.444985864,0.423822041,0.281645888,2310,0.736720921,0.00030508,-1.47E-05
16,210412_MAPI_Devices,JV_PL_DF_MAPI_1sun_85C_40RH_air,YM15-10,EP4,TRUE,TRUE,TRUE,FALSE,85,40,21,1,1,0.000929565,8.54E+17,4.31E+16,0.042072232,1.73E+16,8.52E+17,6.35E+16,-0.594908362,-1.560737616,-0.433182503,-1.462605829,0.805788668,120,1.153369276,9.84547E+14,8.62838E+14,0.506376697,408.6006251,23.3452381,402.5909221,-0.043840487,-0.417702886,-3.238394228,-0.307142857,0.839228463,0.001041766,0.011722409,70607.63011,61550,40289.96986,6.383747489,48.2232708,0.01943143,0.8,0.015545144,0.021033153,0.9737978,-2.64E-05,-3.57E-05,-2.19E-05,-1.25E-05,-7.20E-05,1.83E-07,-1.43E-05,-1.19E-07,2.82E-07,9.78E-06,1.04E-05,0.011694572,0.018888503,-1.21E-05,-1.09E-05,-0.000258535,-1.19E-05,-5.60E-06,-0.000778178,2.19E-07,3.15E-06,-3.02E-06,2.23E-07,-1.10E-06,-1.91E-05,0.001282048,0.000281775,720,,285,720,,285,0.002039728,-0.005647754,-0.005555442,-0.008028325,0.002034214,-0.000272589,-0.002412986,-0.004309,0.001316772,-0.01391453,-1.19103E+15,-0.019898641,-0.014732855,-0.002658703,0.000318702,-0.000111948,-0.000180809,-0.000461196,0.000319032,0.000104078,-0.000190359,-2.89E-05,7.30E-06,-0.001011643,-0.007534874,-0.001820921,-0.001318594,-0.000388559,0,225,195,0.57061779,0.001568651,2.63E-05,0.837821146,3258.86446,0.968232706,0.011749316,0.013410528,750,1,159.6109243,0.114007144,1149.022797,0.003946624,0.996142051,0.003993027,0.004673411,720,3.90E-15,-6.21E-12,2.05E-09,7.51E-07,-0.000677827,0.993181175,0.998578916,0.00229099,0.002836388,720,0.935430636,0.387641167,0.001057255,95.80478942,1956.578545,3000,0.982554471,0.008400452,0.009937973,735,600,210,2.626145849,306019.4604,0.549069567,1.17E-08,1.17E-05,12.47072435,145128.0247,1.609455181,6.93E-11,-0.02090458,9.844578504,451147.4851,2.158524748,1.18E-08,-0.020892832,-0.003919367,-1143.041102,-0.000326986,-2.26E-13,1.20E-05,0.007911618,-3186.696812,-0.002113674,-7.94E-11,1.18E-05,0.000302987,54.77904289,6.48E-05,3.50E-14,-2.19E-07,-0.002588117,336.4067335,0.000489485,9.51E-12,-2.16E-07,1.246344841,1.015491347,0.017971315,0.114093848,90,0.758964692,-0.000601791,-2.49E-05
17,210412_MAPI_Devices,JV_PL_DF_MAPI_1sun_75C_40RH_air,YM15-4,EP4,TRUE,TRUE,FALSE,FALSE,75,40,21,1,1,0.00166685,1.66E+18,6.36E+16,0.035817996,3.13E+16,1.65E+18,1.54E+17,-0.525396489,-1.563296255,-0.397079976,-1.358991658,0.782143197,120,1.168466122,1.626E+15,1.48506E+15,0.577585381,388.6077956,207.8095238,251.3402139,-0.027691462,-0.321712003,-3.423981074,-1.761904762,-4.996357752,0.000250378,0.004235386,52652.11438,42020,32400.59979,5.797313049,44.77387224,0.019245292,0.8,0.015396233,0.02119006,0.99677062,-7.91E-06,0.000470238,2.32E-06,-4.62E-06,1.20E-05,-4.01E-08,-2.18E-05,-4.54E-07,5.51E-08,3.43E-06,2.23E-06,0.00235288,0.022686394,-4.53E-06,1.41E-05,1.10E-05,-4.56E-06,3.75E-06,-3.04E-05,6.19E-08,5.61E-06,-8.75E-07,6.21E-08,6.82E-06,-2.21E-06,0.002086577,0.000127436,2550,,1815,2550,,1665,0.002459661,-0.004789772,-0.004177398,-0.005771491,0.002459438,0.001627383,-0.000790466,-0.001439904,0.0005212,-0.249979742,-3.00704E+15,-0.015656876,-0.010127796,-0.002575395,0.000147332,5.81E-05,0.000152443,-8.37E-05,0.000149139,1.03E-05,-1.68E-05,1.08E-05,-3.18E-06,-0.014411752,-0.253316666,-0.000942409,-0.000575119,-0.000228453,1275,1650,1170,0.615371295,0.000260784,-2.08E-05,0.951535614,11856.92618,0.896913874,0.015019304,0.019471597,750,0.62954257,16748.54898,0.601641477,2770.955629,0.005209639,0.998035795,0.002274539,0.002687787,2550,-3.13E-17,1.90E-13,-4.32E-10,4.57E-07,-0.000275152,1.001531649,0.999010954,0.001598428,0.001907259,2550,0.976190377,0.75910108,0.999979462,94.38456831,2988.770778,195.047594,0.916065637,0.012253336,0.017569984,735,2385,1575,1.243361058,12104.26196,0.015979957,1.28E-13,8.89E-06,20.62943906,30199.86869,1.380120364,6.79E-13,-0.021179424,21.87280011,18095.60673,1.364140407,5.51E-13,-0.021188313,0.00367325,-29.63738894,-0.000325749,-3.31E-15,4.52E-06,0.005921566,-24.76611903,-0.000320588,-4.69E-15,4.53E-06,-0.00051513,-2.719647832,2.80E-05,6.11E-17,-6.24E-08,-9.36E-07,-2.658333707,-4.88E-05,-8.48E-16,-6.55E-08,1.388496234,1.359736587,0.448312528,0.359507299,1305,0.728932089,0.00026786,-2.61E-05
18,210122_Schrodingers_Perovskite,P38_X-6_fullsuite,P38-X,EP4,TRUE,TRUE,TRUE,FALSE,25,40,21,1,1,0.00133849,1.18E+18,6.66E+16,0.03184676,7.44E+16,1.12E+18,2.04E+17,6.11505791,84.5483826,12.14300257,192.0718411,0.123016357,16,1.162794393,-2.40651E+15,5.40184E+15,0.805125345,52.09813472,51.78571429,-2.34261078,-0.002326588,-0.019306777,-1.35741806,-4.464285714,1.071248346,-4.51E-05,0.000537089,100050.236,90030,45526.18002,5.63641509,42.48095848,0.021221692,0.74,0.015704052,0.024276632,1.0361218,-4.20E-05,0.000401786,-2.21E-05,-2.16E-05,-0.000149216,-2.62E-06,0.001183036,2.32E-05,6.68E-07,0.00025149,2.01E-05,0.089081175,0.017705443,-2.61E-06,0.000499495,0.003913381,-1.43E-06,0.001222439,0.002067918,-8.57E-06,-0.000110685,-0.000166035,-8.88E-06,-0.000137108,-0.000353262,-0.001101763,0.004319508,232,,232,232,,232,-0.001913547,-0.018646424,-0.021367662,-0.016512876,-0.000257511,-0.009113078,-0.005423192,-0.022728073,-0.044871295,-0.016785812,-1.17465E+13,0.003792822,-0.016786149,0.017948733,0.005672144,0.007917749,0.004190858,0.007782392,0.005583375,0.004448826,-0.00230593,0.00019846,0.001790129,0.000120978,0.000283125,0.011751327,0.00740538,-0.000304845,0,768,94,0.45503321,-0.000259286,1.71E-05,1,832.3422327,0.990319694,0.007366386,0.008636602,240,1,832.3424223,1,2679.133786,0.027276098,0.990319694,0.007366382,0.008636602,240,7.04E-13,-4.67E-10,1.09E-07,-1.06E-05,-0.000670931,0.998568082,0.997362764,0.003449345,0.004507886,232,0.709840699,0.588622863,1.00E-10,271.8319963,1999.996261,3000,0.99665861,0.004049119,0.005074135,236,184,176,49.02827077,94070.31979,0.25174869,8.98E-05,1.92E-05,0.040192922,7462.605009,7.467439603,0.000127631,-0.022443849,49.06846369,101532.9248,7.719188293,0.000217473,-0.022463009,-0.110848177,8700.615587,0.04018066,2.06E-06,8.39E-07,-2.849883336,9500.763202,0.093004313,1.28E-05,-1.35E-05,-0.161291233,-141.2885126,0.018163881,1.43E-06,7.56E-06,0.069353143,-9836.928888,0.009379398,2.04E-06,6.46E-06,2.007506794,112.5847757,0.071083584,0.510106142,766,0.624327521,-0.00024591,0.000759955
19,210122_Schrodingers_Perovskite,P38-3-8_unsteady_bias_and_light,P38-3,EP4,FALSE,FALSE,FALSE,FALSE,25,40,21,1,1,0.004718172,1.02E+19,2.07E+17,0.037130151,2.30E+17,1.01E+19,9.40E+17,3.34358895,10.70270663,2.527809603,11.83195223,0.459430638,16,1.195364664,-7.38687E+15,1.87E+16,-3.057314941,-471.7550513,-194.4642857,-429.3415247,0.002842169,-0.005646258,63.01977011,30.98214286,52.10599043,0.00126282,0.007823517,23894.93497,19330,7288.506695,1.179842199,0.420304289,0.01638445,0.7,0.011469115,0.021567555,1.0248208,0.000185689,0.003660714,0.000200203,3.19E-05,0.00018223,-6.30E-05,-0.000267857,-4.86E-05,-1.72E-05,-0.000380765,7.10E-06,0.005966271,0.062505025,1.01E-05,-0.000366694,0.008359335,9.58E-06,0.000273389,0.006240859,-7.70E-06,0.000138739,-0.001722134,-7.47E-06,-9.03E-05,-0.001596212,0.017420341,-0.013644472,,,,,,,0.031440332,0.01121045,0.022096461,-0.024341667,0.030970687,0.013831223,-0.002349918,0.045192129,0.089774776,0.005909271,2.70E+16,-0.048793074,-0.045304707,0.339810884,-0.021792712,0.021760337,0.021492708,0.022852665,-0.02194691,-0.001972536,0.000169936,-0.015813504,-0.022594242,-0.07365159,-0.155067933,0.022892422,0.022016711,0.044314902,4,,,0.305023081,-0.016280865,0.001168946,0.999999995,99999.99918,-1.073083757,0.010318326,0.012597606,,1,6783.092409,3.47E-11,2962.335252,0.026526382,-0.918519454,0.009864126,0.012118886,,4.16E-13,-2.99E-10,7.82E-08,-9.02E-06,0.000322641,1.017452553,0.951540147,0.001035001,0.001926064,,1,0.695821265,4.37E-05,212.5671503,2759.58746,3000,-0.87660029,0.009288395,0.011985758,,,,57.76364372,13223.26922,3.310395131,0.00040162,0.000335743,31.51048066,11819.92407,9.941995763,0.000461145,-0.022234551,89.27412438,25043.19329,6.631600632,5.95E-05,-0.021898808,-0.457859476,1311.985437,-0.217683833,-2.53E-05,1.76E-05,-3.23152594,6113.949478,-0.078475347,-2.78E-06,-3.07E-06,-0.497765857,-293.2578663,0.062858727,1.07E-05,-3.64E-06,0.544604517,-31.79726054,0.03685257,1.55E-06,6.32E-06,,,,,,0.518896878,0.00795923,-0.001547023
